,k,p,q,run_id,param,param_out,param_pos,input,output,diff
225,12,4,3,0,theta,theta_out,0,-0.653738920461736,1.0046600614918735,-1.6583989819536096
226,12,4,3,0,theta,theta_out,1,0.02563440681808693,0.20769356274409712,-0.18205915592601019
227,12,4,3,0,theta,theta_out,2,0.6069702494408963,0.025020257657832713,0.5819499917830636
222,12,4,3,1,theta,theta_out,0,0.14765538738439699,-0.6465613567228983,0.7942167441072953
223,12,4,3,1,theta,theta_out,1,-0.4393122230103358,-0.6322559126367912,0.19294368962645536
224,12,4,3,1,theta,theta_out,2,-0.5707808942362964,0.6058718714739483,-1.1766527657102448
219,12,4,3,2,theta,theta_out,0,-0.3749080113036454,0.19483794586408204,-0.5697459571677275
220,12,4,3,2,theta,theta_out,1,-0.6958417157202201,0.35235803904248664,-1.0481997547627069
221,12,4,3,2,theta,theta_out,2,0.24291819635785522,-0.07175148612902474,0.31466968248688
216,12,4,3,3,theta,theta_out,0,0.5425403895355474,0.40549627880521233,0.13704411073033507
217,12,4,3,3,theta,theta_out,1,-0.10436030797500728,-0.1474653132676261,0.04310500529261882
218,12,4,3,3,theta,theta_out,2,-0.27829188828811624,-0.23019412440344245,-0.048097763884673794
212,12,4,4,0,theta,theta_out,0,0.23401266302775625,0.10012824762173825,0.133884415406018
213,12,4,4,0,theta,theta_out,1,0.06905338708460629,0.4288674103648378,-0.3598140232802315
214,12,4,4,0,theta,theta_out,2,-0.5381398793122822,0.08695536523097341,-0.6250952445432556
215,12,4,4,0,theta,theta_out,3,-0.27898418660671026,-0.19298355040100676,-0.0860006362057035
208,12,4,4,1,theta,theta_out,0,0.25226572598302943,0.21964383814906308,0.032621887833966356
209,12,4,4,1,theta,theta_out,1,-0.31220468335206797,-0.36406825733887715,0.051863573986809186
210,12,4,4,1,theta,theta_out,2,0.090473740442818,-0.4110290913156305,0.5015028317584485
211,12,4,4,1,theta,theta_out,3,0.056491379517896526,-0.06289711186076907,0.1193884913786656
204,12,4,4,2,theta,theta_out,0,-1.1225013121854757,-0.5845866207969981,-0.5379146913884776
205,12,4,4,2,theta,theta_out,1,-0.6551369993761849,0.041303766287079866,-0.6964407656632647
206,12,4,4,2,theta,theta_out,2,1.0552868955611658,0.5482504427114405,0.5070364528497253
207,12,4,4,2,theta,theta_out,3,-0.25605469901744893,-0.2939200840490944,0.03786538503164549
200,12,4,4,3,theta,theta_out,0,-0.404790352858469,0.27176711739194015,-0.6765574702504091
201,12,4,4,3,theta,theta_out,1,-0.4670714643135001,-0.35027487813322494,-0.11679658618027516
202,12,4,4,3,theta,theta_out,2,-0.004361254216112723,-0.0687296806271987,0.06436842641108598
203,12,4,4,3,theta,theta_out,3,-0.03760253308653245,-0.1525373915369776,0.11493485845044515
199,15,0,1,0,theta,theta_out,0,-0.6430578673056029,-0.6442058716590852,0.0011480043534822792
198,15,0,1,1,theta,theta_out,0,-0.534538726954754,-0.5374758199930463,0.00293709303829226
197,15,0,1,2,theta,theta_out,0,0.13336750879998355,0.12945391479748333,0.003913594002500215
196,15,0,1,3,theta,theta_out,0,0.6691970788824112,0.6731314386796675,-0.003934359797256315
194,15,0,2,0,theta,theta_out,0,0.6136462866397009,0.6153958234801535,-0.001749536840452648
195,15,0,2,0,theta,theta_out,1,0.3410440716100531,0.33777162817959705,0.0032724434304560734
192,15,0,2,1,theta,theta_out,0,0.9272677927363181,0.9267491263812032,0.0005186663551148829
193,15,0,2,1,theta,theta_out,1,0.12783644189814253,0.12475115131537126,0.0030852905827712662
190,15,0,2,2,theta,theta_out,0,0.026974775537115248,0.02525501450648471,0.0017197610306305365
191,15,0,2,2,theta,theta_out,1,-0.6438578135587878,-0.6421232968168004,-0.0017345167419874352
188,15,0,2,3,theta,theta_out,0,-0.4906637772901342,-0.4889859120914104,-0.0016778651987238158
189,15,0,2,3,theta,theta_out,1,0.35666408948700845,0.3575121653474873,-0.0008480758604788585
185,15,0,3,0,theta,theta_out,0,-0.37821753560204674,-0.37447011203650454,-0.003747423565542196
186,15,0,3,0,theta,theta_out,1,-0.03331581206827716,-0.033425028662981,0.00010921659470383704
187,15,0,3,0,theta,theta_out,2,0.6631329184774991,0.6638511260347961,-0.0007182075572970126
182,15,0,3,1,theta,theta_out,0,-1.3414003618550168,-1.5306318104778414,0.1892314486228246
183,15,0,3,1,theta,theta_out,1,0.31633747352159836,0.645737939788733,-0.3294004662671346
184,15,0,3,1,theta,theta_out,2,0.36369227470111476,0.17625738726855464,0.18743488743256012
179,15,0,3,2,theta,theta_out,0,-1.0060611779365807,-1.0070518106361086,0.0009906326995279269
180,15,0,3,2,theta,theta_out,1,0.5716742429130789,0.5740572893744748,-0.0023830464613958657
181,15,0,3,2,theta,theta_out,2,0.14732724981784992,0.1465618795118654,0.0007653703059845307
176,15,0,3,3,theta,theta_out,0,0.6451481860425757,0.6454232064047757,-0.0002750203621999514
177,15,0,3,3,theta,theta_out,1,-0.5720268961079968,-0.577114483225754,0.005087587117757142
178,15,0,3,3,theta,theta_out,2,-0.3446266141014866,-0.34808383120992764,0.0034572171084410463
172,15,0,4,0,theta,theta_out,0,0.1116806107868491,0.10872542989650394,0.0029551808903451604
173,15,0,4,0,theta,theta_out,1,0.23634375872292368,0.231851855944117,0.004491902778806678
174,15,0,4,0,theta,theta_out,2,-0.11106457999776562,-0.11683182047033433,0.005767240472568713
175,15,0,4,0,theta,theta_out,3,-0.1471877233432129,-0.14899793985146229,0.0018102165082493904
168,15,0,4,1,theta,theta_out,0,0.5003877573252997,0.49788649452702466,0.0025012627982750613
169,15,0,4,1,theta,theta_out,1,0.038115390766967454,0.03763114892830866,0.00048424183865879156
170,15,0,4,1,theta,theta_out,2,0.3006991933894691,0.29871680512332915,0.001982388266139945
171,15,0,4,1,theta,theta_out,3,0.7931360382927483,0.7950073123496522,-0.0018712740569039044
164,15,0,4,2,theta,theta_out,0,-1.168113543785071,-0.9491898054852598,-0.21892373829981115
165,15,0,4,2,theta,theta_out,1,0.3405464468840028,0.121966888363076,0.2185795585209268
166,15,0,4,2,theta,theta_out,2,-0.5082618091711226,-0.5064353756431249,-0.0018264335279977173
167,15,0,4,2,theta,theta_out,3,0.5823379411778292,0.5986153531587534,-0.01627741198092414
160,15,0,4,3,theta,theta_out,0,0.16582292796187315,0.025418312347301103,0.14040461561457204
161,15,0,4,3,theta,theta_out,1,-0.5503179859397189,-0.5663550597219722,0.016037073782253275
162,15,0,4,3,theta,theta_out,2,-0.4400304309937929,-0.24778183980304072,-0.1922485911907522
163,15,0,4,3,theta,theta_out,3,-0.14793962684971942,-0.16890004648227128,0.020960419632551852
159,15,1,1,0,theta,theta_out,0,0.40644192377722915,0.40601400389634257,0.0004279198808865847
158,15,1,1,1,theta,theta_out,0,-0.16586478104737895,0.04171062023426414,-0.2075754012816431
157,15,1,1,2,theta,theta_out,0,0.7723606821512528,0.14323129132602044,0.6291293908252323
156,15,1,1,3,theta,theta_out,0,-0.8463686955144303,-0.4470255872362475,-0.39934310827818276
154,15,1,2,0,theta,theta_out,0,-0.35969061972806415,-0.4810451852805904,0.12135456555252627
155,15,1,2,0,theta,theta_out,1,-0.2187139097533227,-0.1115798628302615,-0.1071340469230612
152,15,1,2,1,theta,theta_out,0,0.09551154373412851,0.13415532624973636,-0.03864378251560785
153,15,1,2,1,theta,theta_out,1,-0.5483422795669908,-0.5116025166687477,-0.0367397628982431
150,15,1,2,2,theta,theta_out,0,0.44928865669691354,0.45554175479502784,-0.006253098098114307
151,15,1,2,2,theta,theta_out,1,-0.4613186005655932,-0.45532954743347775,-0.005989053132115452
148,15,1,2,3,theta,theta_out,0,-0.6210393411162226,-0.6257057286660905,0.004666387549867923
149,15,1,2,3,theta,theta_out,1,0.7252264723828803,0.7212543320663954,0.003972140316484851
145,15,1,3,0,theta,theta_out,0,-0.7909472104013153,-0.7781930761548334,-0.012754134246481974
146,15,1,3,0,theta,theta_out,1,-0.4774651384004911,-0.4927115993403093,0.015246460939818185
147,15,1,3,0,theta,theta_out,2,0.27886942362646006,0.28642055148211365,-0.007551127855653594
142,15,1,3,1,theta,theta_out,0,0.13580161936460589,0.13089359236303783,0.0049080270015680605
143,15,1,3,1,theta,theta_out,1,-0.12215069045935056,-0.12414430244089295,0.0019936119815423814
144,15,1,3,1,theta,theta_out,2,0.660000697343902,0.6595147195912946,0.0004859777526073916
139,15,1,3,2,theta,theta_out,0,-0.0019272470409683606,-0.9309628414745693,0.929035594433601
140,15,1,3,2,theta,theta_out,1,-0.5963513136640913,-0.21118584854236833,-0.385165465121723
141,15,1,3,2,theta,theta_out,2,-0.007200172438214053,0.3753568350448377,-0.38255700748305177
136,15,1,3,3,theta,theta_out,0,-0.15483840710253127,-0.15808202830272694,0.0032436212001956677
137,15,1,3,3,theta,theta_out,1,0.7931443109344699,0.7942935057759992,-0.0011491948415293107
138,15,1,3,3,theta,theta_out,2,-0.45564354881364527,-0.457940665559144,0.0022971167454987063
132,15,1,4,0,theta,theta_out,0,-0.33870050366505844,-0.34334537820377997,0.004644874538721533
133,15,1,4,0,theta,theta_out,1,0.10109065800643147,0.09990071283688871,0.0011899451695427526
134,15,1,4,0,theta,theta_out,2,-0.41833445873339603,-0.4159318361256997,-0.002402622607696303
135,15,1,4,0,theta,theta_out,3,0.15741494885487417,0.15699213483119115,0.00042281402368302134
128,15,1,4,1,theta,theta_out,0,0.2229867298660106,0.22401685998856297,-0.0010301301225523751
129,15,1,4,1,theta,theta_out,1,0.04560218116757042,0.05203630768112439,-0.0064341265135539685
130,15,1,4,1,theta,theta_out,2,-0.05775507803784952,-0.0565201390261135,-0.0012349390117360193
131,15,1,4,1,theta,theta_out,3,-0.10978407000529676,-0.11215124137088471,0.00236717136558795
124,15,1,4,2,theta,theta_out,0,0.6794113555205136,0.687244574912968,-0.007833219392454405
125,15,1,4,2,theta,theta_out,1,0.021771018843611767,0.021617222136866576,0.00015379670674519133
126,15,1,4,2,theta,theta_out,2,-0.7018806885229864,-0.7047469136661806,0.0028662251431942343
127,15,1,4,2,theta,theta_out,3,-0.5928494646605129,-0.5970189617916587,0.004169497131145783
120,15,1,4,3,theta,theta_out,0,-0.219769180394488,-0.2192910757823833,-0.00047810461210470723
121,15,1,4,3,theta,theta_out,1,0.20842188910259812,0.20276527913337572,0.005656609969222404
122,15,1,4,3,theta,theta_out,2,-0.34170451848088407,-0.3404602286368381,-0.0012442898440459538
123,15,1,4,3,theta,theta_out,3,0.12970081399468425,0.1282483660411587,0.0014524479535255597
119,15,2,1,0,theta,theta_out,0,-0.31510815674470855,0.05847601963800051,-0.3735841763827091
118,15,2,1,1,theta,theta_out,0,0.6329568964309874,0.6314252667049055,0.0015316297260818956
117,15,2,1,2,theta,theta_out,0,-0.6511650880466288,-0.3359051237723914,-0.31525996427423736
116,15,2,1,3,theta,theta_out,0,0.5592742582591435,0.5211643417272761,0.03810991653186735
114,15,2,2,0,theta,theta_out,0,0.16870621691683396,0.16916687418929685,-0.0004606572724628888
115,15,2,2,0,theta,theta_out,1,0.5653090352345901,0.5674515781440066,-0.0021425429094165116
112,15,2,2,1,theta,theta_out,0,0.333226638370145,0.33282868883587435,0.0003979495342706363
113,15,2,2,1,theta,theta_out,1,-0.28129556069912914,-0.28214873382229994,0.0008531731231707917
110,15,2,2,2,theta,theta_out,0,-0.9560274550569164,-0.2833849516880005,-0.672642503368916
111,15,2,2,2,theta,theta_out,1,0.038237195270355115,-0.3567613066036548,0.3949985018740099
108,15,2,2,3,theta,theta_out,0,-0.04454328761774987,-0.04769467827540043,0.003151390657650556
109,15,2,2,3,theta,theta_out,1,0.14754140594762447,0.1493259915431969,-0.00178458559557243
105,15,2,3,0,theta,theta_out,0,-0.0916049280823985,-0.08243996155342767,-0.009164966528970836
106,15,2,3,0,theta,theta_out,1,-0.3846918620201044,-0.3624669133509192,-0.02222494866918523
107,15,2,3,0,theta,theta_out,2,0.36134630081657665,0.3501079539215423,0.011238346895034335
102,15,2,3,1,theta,theta_out,0,-0.33022820238877376,-0.3435463746055147,0.01331817221674092
103,15,2,3,1,theta,theta_out,1,-0.3722403087036757,-0.36939802946277484,-0.002842279240900858
104,15,2,3,1,theta,theta_out,2,0.061630306051623195,0.06623572724423848,-0.00460542119261529
99,15,2,3,2,theta,theta_out,0,0.7705771455281122,-0.24460325615919007,1.0151804016873023
100,15,2,3,2,theta,theta_out,1,-0.23364748122732215,-0.47507468424011645,0.2414272030127943
101,15,2,3,2,theta,theta_out,2,-0.7331315485275233,-0.16959823683290723,-0.5635333116946161
96,15,2,3,3,theta,theta_out,0,0.9224306644532696,0.3684266723496441,0.5540039921036255
97,15,2,3,3,theta,theta_out,1,0.5175650734418323,0.08411330208109498,0.43345177136073737
98,15,2,3,3,theta,theta_out,2,0.526374985298675,0.16751882129981469,0.35885616399886033
92,15,2,4,0,theta,theta_out,0,0.18001943551968225,0.14908737034312472,0.030932065176557527
93,15,2,4,0,theta,theta_out,1,0.11029695198588563,-0.15726010985544406,0.26755706184132966
94,15,2,4,0,theta,theta_out,2,0.44049367302112324,0.38822917951956737,0.052264493501555875
95,15,2,4,0,theta,theta_out,3,-0.28138970996881424,0.10815991783962425,-0.3895496278084385
88,15,2,4,1,theta,theta_out,0,-0.09817047726697403,0.5948757161383147,-0.6930461934052887
89,15,2,4,1,theta,theta_out,1,-0.40030310940515257,0.026864208367196163,-0.42716731777234873
90,15,2,4,1,theta,theta_out,2,0.17819586343829094,-0.5956367681712232,0.7738326316095142
91,15,2,4,1,theta,theta_out,3,0.0644521038174956,-0.8009757076979291,0.8654278115154247
84,15,2,4,2,theta,theta_out,0,-0.7931470703403354,-0.3429633962499799,-0.4501836740903555
85,15,2,4,2,theta,theta_out,1,-0.1760582382202298,-0.05414414920028832,-0.1219140890199415
86,15,2,4,2,theta,theta_out,2,-0.2877329699628055,-0.4884451506984371,0.20071218073563157
87,15,2,4,2,theta,theta_out,3,0.33630563514715484,0.2504675132613804,0.08583812188577444
80,15,2,4,3,theta,theta_out,0,-0.31517912452482116,-0.5283564306058902,0.21317730608106905
81,15,2,4,3,theta,theta_out,1,0.10765519717446304,0.25719295080065585,-0.14953775362619282
82,15,2,4,3,theta,theta_out,2,-0.5174015908256576,-0.4262796267871254,-0.09112196403853223
83,15,2,4,3,theta,theta_out,3,-0.12323642433001976,0.14840910238215343,-0.2716455267121732
79,15,3,1,0,theta,theta_out,0,-0.8511907102188144,-0.2684809459108948,-0.5827097643079197
78,15,3,1,1,theta,theta_out,0,-0.6050464124841477,-0.005629568219895164,-0.5994168442642526
77,15,3,1,2,theta,theta_out,0,0.5347679888928942,0.7850864896625653,-0.2503185007696711
76,15,3,1,3,theta,theta_out,0,-0.42995841961508746,-0.47198501605953974,0.04202659644445228
74,15,3,2,0,theta,theta_out,0,0.041433576192943744,0.04040553518443889,0.001028041008504857
75,15,3,2,0,theta,theta_out,1,-0.5078293847628027,-0.5293006894826909,0.02147130471988823
72,15,3,2,1,theta,theta_out,0,0.6459882790786013,0.5200444325422545,0.12594384653634683
73,15,3,2,1,theta,theta_out,1,-0.18728609039122038,0.546372959840679,-0.7336590502318994
70,15,3,2,2,theta,theta_out,0,-0.5858864312417065,-0.275264776115626,-0.3106216551260805
71,15,3,2,2,theta,theta_out,1,0.1915674085124413,-0.5654038258427926,0.756971234355234
68,15,3,2,3,theta,theta_out,0,-0.6279904186197157,-0.5517490204640159,-0.07624139815569986
69,15,3,2,3,theta,theta_out,1,0.06473328050035144,-0.017928227076180078,0.08266150757653153
65,15,3,3,0,theta,theta_out,0,-1.0109340473156687,0.1949607015332596,-1.2058947488489282
66,15,3,3,0,theta,theta_out,1,0.38427846061844684,-0.42335106120987287,0.8076295218283197
67,15,3,3,0,theta,theta_out,2,0.3084409103056887,-0.4535842480741958,0.7620251583798845
62,15,3,3,1,theta,theta_out,0,-0.5322920121139104,0.21079567243193953,-0.74308768454585
63,15,3,3,1,theta,theta_out,1,-0.7008037180046903,0.11216727312124795,-0.8129709911259383
64,15,3,3,1,theta,theta_out,2,0.648570930660973,0.6330802657992782,0.015490664861694814
59,15,3,3,2,theta,theta_out,0,-0.05493134847660862,-0.5034941359889044,0.4485627875122957
60,15,3,3,2,theta,theta_out,1,0.4980176548058864,0.6023835713182236,-0.10436591651233723
61,15,3,3,2,theta,theta_out,2,0.13366570119244858,-0.19757782977948732,0.33124353097193593
56,15,3,3,3,theta,theta_out,0,-0.12531968091425566,0.6071907735317843,-0.7325104544460399
57,15,3,3,3,theta,theta_out,1,0.36868805690741097,0.5530972106801747,-0.18440915377276373
58,15,3,3,3,theta,theta_out,2,-0.03210458180827671,0.6978110813862936,-0.7299156631945702
52,15,3,4,0,theta,theta_out,0,0.3997561398027675,-0.2121097094202377,0.6118658492230051
53,15,3,4,0,theta,theta_out,1,0.08633853610754273,0.06490209989897253,0.021436436208570206
54,15,3,4,0,theta,theta_out,2,-0.41645566473537265,0.30621510088237136,-0.722670765617744
55,15,3,4,0,theta,theta_out,3,-0.10311514588756887,-0.4361776088396265,0.3330624629520576
48,15,3,4,1,theta,theta_out,0,0.1500562845099075,0.4999735394192953,-0.3499172549093878
49,15,3,4,1,theta,theta_out,1,-0.43335331927970616,-0.09319476824017571,-0.34015855103953047
50,15,3,4,1,theta,theta_out,2,0.151139794682633,-0.10682953088318405,0.25796932556581703
51,15,3,4,1,theta,theta_out,3,-0.04305636312819672,-0.048597681043093914,0.005541317914897197
44,15,3,4,2,theta,theta_out,0,-0.5777438198000049,0.3030107619127817,-0.8807545817127866
45,15,3,4,2,theta,theta_out,1,0.3053781796997903,-0.04898519215648136,0.35436337185627165
46,15,3,4,2,theta,theta_out,2,-0.17459809164404164,0.025206908071571325,-0.19980499971561297
47,15,3,4,2,theta,theta_out,3,-0.18892920580242545,-0.2087896953056001,0.01986048950317465
40,15,3,4,3,theta,theta_out,0,-0.35428530321185797,-0.3349531474404926,-0.019332155771365378
41,15,3,4,3,theta,theta_out,1,-0.14552991982280794,-0.28809709674683387,0.14256717692402593
42,15,3,4,3,theta,theta_out,2,0.3782743112232265,0.3228546811199755,0.055419630103251016
43,15,3,4,3,theta,theta_out,3,-0.40972648234259873,0.08450237684415643,-0.4942288591867552
39,15,4,1,0,theta,theta_out,0,0.7586493199544198,0.7279152855290697,0.030734034425350054
38,15,4,1,1,theta,theta_out,0,0.2818642287610825,-0.7224445692645329,1.0043087980256153
37,15,4,1,2,theta,theta_out,0,-0.6932860258914991,-0.08326383382236709,-0.610022192069132
36,15,4,1,3,theta,theta_out,0,-0.8022461986884081,-0.9968918443800759,0.19464564569166787
34,15,4,2,0,theta,theta_out,0,0.6825321466310046,0.25971113402710894,0.42282101260389565
35,15,4,2,0,theta,theta_out,1,0.17326352530578676,-0.7353439711028517,0.9086074964086384
32,15,4,2,1,theta,theta_out,0,0.5171934386244332,-0.1727598449580175,0.6899532835824507
33,15,4,2,1,theta,theta_out,1,0.3104067803782742,0.766604589183152,-0.4561978088048778
30,15,4,2,2,theta,theta_out,0,-0.9826564697259426,0.12590133927426944,-1.108557809000212
31,15,4,2,2,theta,theta_out,1,0.8441510320097996,-0.774069099783846,1.6182201317936455
28,15,4,2,3,theta,theta_out,0,0.05541502505584184,1.551121842708284,-1.4957068176524422
29,15,4,2,3,theta,theta_out,1,-0.5229112837761172,0.8283807567943265,-1.3512920405704438
25,15,4,3,0,theta,theta_out,0,-0.3389759260834099,-0.08146462873670292,-0.25751129734670697
26,15,4,3,0,theta,theta_out,1,-0.13137228665975775,-0.573227803622722,0.4418555169629642
27,15,4,3,0,theta,theta_out,2,0.40854314873913544,0.26250452514744593,0.1460386235916895
22,15,4,3,1,theta,theta_out,0,-0.0631622311078282,-0.6309602148907845,0.5677979837829563
23,15,4,3,1,theta,theta_out,1,0.028465527608179608,0.17282774259779793,-0.14436221498961832
24,15,4,3,1,theta,theta_out,2,-0.17303457151589746,0.6010975304206115,-0.774132101936509
19,15,4,3,2,theta,theta_out,0,-0.02438268339151311,1.1724287206770236,-1.1968114040685367
20,15,4,3,2,theta,theta_out,1,-0.7810332960365585,0.1455464752723723,-0.9265797713089308
21,15,4,3,2,theta,theta_out,2,0.2060420965545991,-0.03013511288727703,0.23617720944187612
16,15,4,3,3,theta,theta_out,0,0.07961543237266577,-0.0951755342154135,0.17479096658807927
17,15,4,3,3,theta,theta_out,1,-0.585530474001644,0.38314108492064464,-0.9686715589222887
18,15,4,3,3,theta,theta_out,2,0.11894919234790982,0.29363471476252256,-0.17468552241461274
12,15,4,4,0,theta,theta_out,0,0.4995764549952917,0.5194656812210772,-0.019889226225785483
13,15,4,4,0,theta,theta_out,1,-0.5159499761070823,-0.007009430912263574,-0.5089405451948187
14,15,4,4,0,theta,theta_out,2,-0.2584395470514949,-0.5312036511222646,0.27276410407076973
15,15,4,4,0,theta,theta_out,3,-0.013093132535166804,-0.3490226173143788,0.335929484779212
8,15,4,4,1,theta,theta_out,0,-0.4885694277511691,0.34759152307166874,-0.8361609508228378
9,15,4,4,1,theta,theta_out,1,0.27612029493061574,-0.3357737559054864,0.6118940508361022
10,15,4,4,1,theta,theta_out,2,-0.2713945411648597,0.3796594209429256,-0.6510539621077853
11,15,4,4,1,theta,theta_out,3,-0.2869921244709093,0.16439990826021483,-0.45139203273112416
4,15,4,4,2,theta,theta_out,0,-0.18877745804709334,-0.338093488771863,0.14931603072476968
5,15,4,4,2,theta,theta_out,1,0.20561177521289503,0.11699379308808741,0.08861798212480762
6,15,4,4,2,theta,theta_out,2,-0.49800271114962513,0.21397294171709116,-0.7119756528667163
7,15,4,4,2,theta,theta_out,3,-0.14022953834770666,0.14473492150609651,-0.28496445985380314
0,15,4,4,3,theta,theta_out,0,-0.8473757389297559,-0.44459847283563836,-0.40277726609411757
1,15,4,4,3,theta,theta_out,1,0.2257800631621769,-0.18115854836864315,0.40693861153082006
2,15,4,4,3,theta,theta_out,2,0.6066563126787219,0.03700417288146586,0.569652139797256
3,15,4,4,3,theta,theta_out,3,-0.6123310212609675,-0.21555280698666596,-0.39677821427430154
